date,event,bout,time_format,weightclass,stance_a,stance_b,fighter_a,fighter_b,winner,method,fighter_a_id,fighter_b_id,fighter_a_url,fighter_b_url,fight_time_min,dob_a,dob_b,reach_a,reach_b,height_a,height_b,sig_str_landed_a,sig_str_landed_b,sig_str_absorbed_a,sig_str_absorbed_b,td_landed_a,td_landed_b,td_attempted_a,td_attempted_b
2018-04-07,UFC 223: Khabib vs. Iaquinta,Khabib Nurmagomedov vs. Al Iaquinta,5 Rnd (5-5-5-5-5),UFC Lightweight Title Bout,Orthodox,Orthodox,Khabib Nurmagomedov,Al Iaquinta,A,Decision - Unanimous,032cc3922d871c7f,59279a7c978f7da0,http://ufcstats.com/fighter-details/032cc3922d871c7f,http://ufcstats.com/fighter-details/59279a7c978f7da0,25.0,1988-09-20,1987-04-30,70.0,70.0,70.0,70.0,134.0,41.0,41.0,134.0,6.0,0.0,15.0,1.0
2018-04-07,UFC 223: Khabib vs. Iaquinta,Rose Namajunas vs. Joanna Jedrzejczyk,5 Rnd (5-5-5-5-5),UFC Women's Strawweight Title Bout,Orthodox,Orthodox,Rose Namajunas,Joanna Jedrzejczyk,A,Decision - Unanimous,47b63240018d5d86,3d6749c4267da18f,http://ufcstats.com/fighter-details/47b63240018d5d86,http://ufcstats.com/fighter-details/3d6749c4267da18f,25.0,1992-06-29,1987-08-18,65.0,65.0,65.0,66.0,105.0,145.0,145.0,105.0,1.0,0.0,2.0,0.0
2018-04-07,UFC 223: Khabib vs. Iaquinta,Renato Moicano vs. Calvin Kattar,3 Rnd (5-5-5),Featherweight Bout,Orthodox,Orthodox,Renato Moicano,Calvin Kattar,A,Decision - Unanimous,b6452706b373eea1,751de04455cfaac0,http://ufcstats.com/fighter-details/b6452706b373eea1,http://ufcstats.com/fighter-details/751de04455cfaac0,15.0,1989-05-21,1988-03-26,72.0,72.0,71.0,71.0,116.0,41.0,41.0,116.0,0.0,0.0,0.0,2.0
2018-04-07,UFC 223: Khabib vs. Iaquinta,Zabit Magomedsharipov vs. Kyle Bochniak,3 Rnd (5-5-5),Featherweight Bout,Orthodox,Orthodox,Zabit Magomedsharipov,Kyle Bochniak,A,Decision - Unanimous,87aa9fb63d6b51a1,c5af5750e8bae4f0,http://ufcstats.com/fighter-details/87aa9fb63d6b51a1,http://ufcstats.com/fighter-details/c5af5750e8bae4f0,15.0,1991-03-01,1987-02-05,73.0,70.0,73.0,67.0,97.0,43.0,43.0,97.0,5.0,0.0,11.0,2.0
2018-04-07,UFC 223: Khabib vs. Iaquinta,Joe Lauzon vs. Chris Gruetzemacher,3 Rnd (5-5-5),Lightweight Bout,Orthodox,Orthodox,Joe Lauzon,Chris Gruetzemacher,B,KO/TKO,3bad7ef643840f67,feaf00f3373435d6,http://ufcstats.com/fighter-details/3bad7ef643840f67,http://ufcstats.com/fighter-details/feaf00f3373435d6,10.0,1984-05-22,1986-06-16,71.0,68.0,70.0,68.0,48.0,128.0,128.0,48.0,0.0,0.0,2.0,0.0
2018-04-07,UFC 223: Khabib vs. Iaquinta,Karolina Kowalkiewicz vs. Felice Herrig,3 Rnd (5-5-5),Women's Strawweight Bout,Orthodox,Orthodox,Karolina Kowalkiewicz,Felice Herrig,A,Decision - Split,d7c3816669784109,b6850671a008bf9a,http://ufcstats.com/fighter-details/d7c3816669784109,http://ufcstats.com/fighter-details/b6850671a008bf9a,15.0,1985-10-15,1984-09-18,64.0,65.0,63.0,64.0,126.0,86.0,86.0,126.0,0.0,0.0,3.0,5.0
2018-04-07,UFC 223: Khabib vs. Iaquinta,Evan Dunham vs. Olivier Aubin-Mercier,3 Rnd (5-5-5),Lightweight Bout,Southpaw,Southpaw,Evan Dunham,Olivier Aubin-Mercier,B,KO/TKO,e5c9de15bb58b1c6,55ee431411ccf07a,http://ufcstats.com/fighter-details/e5c9de15bb58b1c6,http://ufcstats.com/fighter-details/55ee431411ccf07a,0.8833333333333333,1981-12-18,1989-02-23,70.0,70.0,70.0,69.0,4.0,13.0,13.0,4.0,0.0,0.0,0.0,0.0
2018-04-07,UFC 223: Khabib vs. Iaquinta,Bec Rawlings vs. Ashlee Evans-Smith,3 Rnd (5-5-5),Women's Flyweight Bout,Orthodox,Orthodox,Bec Rawlings,Ashlee Evans-Smith,B,Decision - Unanimous,907e60fd13407e1e,fc6e681bf6658faf,http://ufcstats.com/fighter-details/907e60fd13407e1e,http://ufcstats.com/fighter-details/fc6e681bf6658faf,15.0,1989-02-11,1987-07-09,64.0,67.0,66.0,68.0,88.0,116.0,116.0,88.0,0.0,1.0,0.0,4.0
2018-04-07,UFC 223: Khabib vs. Iaquinta,Devin Clark vs. Mike Rodriguez,3 Rnd (5-5-5),Light Heavyweight Bout,Orthodox,Southpaw,Devin Clark,Mike Rodriguez,A,Decision - Unanimous,cc7040fe76f0ef91,18b602842a24f7c5,http://ufcstats.com/fighter-details/cc7040fe76f0ef91,http://ufcstats.com/fighter-details/18b602842a24f7c5,15.0,1990-04-12,1988-11-28,75.0,82.0,72.0,76.0,50.0,40.0,40.0,50.0,7.0,0.0,11.0,0.0
2018-04-14,UFC Fight Night: Poirier vs. Gaethje,Dustin Poirier vs. Justin Gaethje,5 Rnd (5-5-5-5-5),Lightweight Bout,Southpaw,Orthodox,Dustin Poirier,Justin Gaethje,A,KO/TKO,029eaff01e6bb8f0,9e8f6c728eb01124,http://ufcstats.com/fighter-details/029eaff01e6bb8f0,http://ufcstats.com/fighter-details/9e8f6c728eb01124,15.55,1989-01-19,1988-11-14,72.0,70.0,69.0,71.0,174.0,115.0,115.0,174.0,0.0,0.0,5.0,0.0
2018-04-14,UFC Fight Night: Poirier vs. Gaethje,Carlos Condit vs. Alex Oliveira,3 Rnd (5-5-5),Welterweight Bout,Orthodox,Orthodox,Carlos Condit,Alex Oliveira,B,Submission,f9f07bb5a43535ed,57b10fca4f9c9a7a,http://ufcstats.com/fighter-details/f9f07bb5a43535ed,http://ufcstats.com/fighter-details/57b10fca4f9c9a7a,8.283333333333333,1984-04-26,1988-02-21,75.0,76.0,74.0,71.0,12.0,9.0,9.0,12.0,1.0,3.0,1.0,3.0
2018-04-14,UFC Fight Night: Poirier vs. Gaethje,Israel Adesanya vs. Marvin Vettori,3 Rnd (5-5-5),Middleweight Bout,Switch,Southpaw,Israel Adesanya,Marvin Vettori,A,Decision - Split,1338e2c7480bdf9e,7acbb0972e75281a,http://ufcstats.com/fighter-details/1338e2c7480bdf9e,http://ufcstats.com/fighter-details/7acbb0972e75281a,15.0,1989-07-22,1993-09-20,80.0,74.0,76.0,72.0,57.0,46.0,46.0,57.0,0.0,2.0,1.0,6.0
2018-04-14,UFC Fight Night: Poirier vs. Gaethje,Michelle Waterson-Gomez vs. Cortney Casey,3 Rnd (5-5-5),Women's Strawweight Bout,Orthodox,Orthodox,Michelle Waterson-Gomez,Cortney Casey,A,Decision - Split,eb04b9d31e938edb,5f179af5fffeb9f6,http://ufcstats.com/fighter-details/eb04b9d31e938edb,http://ufcstats.com/fighter-details/5f179af5fffeb9f6,15.0,1986-01-06,1987-05-05,62.0,67.0,63.0,67.0,61.0,36.0,36.0,61.0,3.0,0.0,4.0,1.0
2018-04-14,UFC Fight Night: Poirier vs. Gaethje,Tim Boetsch vs. Antonio Carlos Junior,3 Rnd (5-5-5),Middleweight Bout,Orthodox,Orthodox,Tim Boetsch,Antonio Carlos Junior,B,Submission,c80095f6092271a7,52e76bb4b3e852f3,http://ufcstats.com/fighter-details/c80095f6092271a7,http://ufcstats.com/fighter-details/52e76bb4b3e852f3,4.466666666666667,1981-01-28,1990-03-16,74.0,79.0,72.0,74.0,7.0,31.0,31.0,7.0,0.0,1.0,0.0,2.0
2018-04-14,UFC Fight Night: Poirier vs. Gaethje,Muslim Salikhov vs. Ricky Rainey,3 Rnd (5-5-5),Welterweight Bout,Orthodox,Switch,Muslim Salikhov,Ricky Rainey,A,KO/TKO,447f9858ae78f921,9b1e3fb4f8cbd5b7,http://ufcstats.com/fighter-details/447f9858ae78f921,http://ufcstats.com/fighter-details/9b1e3fb4f8cbd5b7,9.2,1984-06-09,1983-06-29,70.0,77.0,71.0,73.0,25.0,19.0,19.0,25.0,0.0,0.0,2.0,1.0
2018-04-14,UFC Fight Night: Poirier vs. Gaethje,Wilson Reis vs. John Moraga,3 Rnd (5-5-5),Flyweight Bout,Southpaw,Orthodox,Wilson Reis,John Moraga,B,Decision - Unanimous,5aedf14771ca82d2,92437c6775b3f7d1,http://ufcstats.com/fighter-details/5aedf14771ca82d2,http://ufcstats.com/fighter-details/92437c6775b3f7d1,15.0,1985-01-06,1984-03-20,65.0,66.0,64.0,66.0,12.0,46.0,46.0,12.0,8.0,0.0,16.0,0.0
2018-04-14,UFC Fight Night: Poirier vs. Gaethje,Krzysztof Jotko vs. Brad Tavares,3 Rnd (5-5-5),Middleweight Bout,Southpaw,Orthodox,Krzysztof Jotko,Brad Tavares,B,KO/TKO,4e06913c91da5200,0c6d9ea8306c029e,http://ufcstats.com/fighter-details/4e06913c91da5200,http://ufcstats.com/fighter-details/0c6d9ea8306c029e,12.266666666666667,1989-08-19,1987-12-21,77.0,74.0,73.0,73.0,24.0,46.0,46.0,24.0,0.0,0.0,3.0,1.0
2018-04-14,UFC Fight Night: Poirier vs. Gaethje,Gilbert Burns vs. Dan Moret,3 Rnd (5-5-5),Lightweight Bout,Orthodox,Southpaw,Gilbert Burns,Dan Moret,A,KO/TKO,23024fdfc966410a,66e98b3bb5fc5250,http://ufcstats.com/fighter-details/23024fdfc966410a,http://ufcstats.com/fighter-details/66e98b3bb5fc5250,5.983333333333333,1986-07-20,1986-11-21,71.0,73.0,70.0,72.0,31.0,20.0,20.0,31.0,2.0,0.0,2.0,0.0
2018-04-14,UFC Fight Night: Poirier vs. Gaethje,Shana Dobson vs. Lauren Mueller,3 Rnd (5-5-5),Women's Flyweight Bout,Orthodox,Orthodox,Shana Dobson,Lauren Mueller,B,Decision - Unanimous,122ac9b816d8b71c,f923e012414c883e,http://ufcstats.com/fighter-details/122ac9b816d8b71c,http://ufcstats.com/fighter-details/f923e012414c883e,15.0,1989-03-30,1991-11-15,69.0,67.0,66.0,65.0,68.0,58.0,58.0,68.0,1.0,2.0,4.0,2.0
2018-04-14,UFC Fight Night: Poirier vs. Gaethje,Dhiego Lima vs. Yushin Okami,3 Rnd (5-5-5),Welterweight Bout,Orthodox,Southpaw,Dhiego Lima,Yushin Okami,B,Decision - Unanimous,e9213f53ddeca978,acff437707625fc7,http://ufcstats.com/fighter-details/e9213f53ddeca978,http://ufcstats.com/fighter-details/acff437707625fc7,15.0,1989-01-31,1981-07-21,75.0,75.0,74.0,74.0,11.0,15.0,15.0,11.0,0.0,6.0,0.0,13.0
2018-04-14,UFC Fight Night: Poirier vs. Gaethje,Arjan Bhullar vs. Adam Wieczorek,3 Rnd (5-5-5),Heavyweight Bout,Orthodox,Orthodox,Arjan Bhullar,Adam Wieczorek,B,Submission,7e511f8d842a109d,efa1f6b42c86793c,http://ufcstats.com/fighter-details/7e511f8d842a109d,http://ufcstats.com/fighter-details/efa1f6b42c86793c,6.983333333333333,1986-05-13,1992-02-05,75.0,81.0,73.0,77.0,9.0,13.0,13.0,9.0,2.0,0.0,3.0,0.0
2018-04-14,UFC Fight Night: Poirier vs. Gaethje,Matthew Lopez vs. Alejandro Perez,3 Rnd (5-5-5),Bantamweight Bout,Southpaw,Orthodox,Matthew Lopez,Alejandro Perez,B,KO/TKO,2fc7e9701642ca38,80daefbed11ce998,http://ufcstats.com/fighter-details/2fc7e9701642ca38,http://ufcstats.com/fighter-details/80daefbed11ce998,8.7,1987-01-21,1989-09-02,69.0,67.0,67.0,66.0,22.0,44.0,44.0,22.0,3.0,0.0,7.0,1.0
2018-04-14,UFC Fight Night: Poirier vs. Gaethje,Luke Sanders vs. Patrick Williams,3 Rnd (5-5-5),Bantamweight Bout,Southpaw,Orthodox,Luke Sanders,Patrick Williams,A,Decision - Unanimous,96428b9e9bd048ea,39330403ad27c2bb,http://ufcstats.com/fighter-details/96428b9e9bd048ea,http://ufcstats.com/fighter-details/39330403ad27c2bb,15.0,1985-12-12,1981-09-07,67.0,73.0,66.0,68.0,59.0,61.0,61.0,59.0,0.0,1.0,0.0,5.0
2018-04-21,UFC Fight Night: Barboza vs. Lee,Edson Barboza vs. Kevin Lee,5 Rnd (5-5-5-5-5),Lightweight Bout,Orthodox,Orthodox,Edson Barboza,Kevin Lee,B,TKO - Doctor's Stoppage,64a50dad704d1d49,ee9ebceabfd16fa7,http://ufcstats.com/fighter-details/64a50dad704d1d49,http://ufcstats.com/fighter-details/ee9ebceabfd16fa7,22.3,1986-01-21,1992-09-04,75.0,77.0,71.0,69.0,51.0,142.0,142.0,51.0,0.0,4.0,1.0,9.0
2018-04-21,UFC Fight Night: Barboza vs. Lee,Frankie Edgar vs. Cub Swanson,3 Rnd (5-5-5),Featherweight Bout,Orthodox,Orthodox,Frankie Edgar,Cub Swanson,A,Decision - Unanimous,f2688492b9a525a3,d247691a6c0e9034,http://ufcstats.com/fighter-details/f2688492b9a525a3,http://ufcstats.com/fighter-details/d247691a6c0e9034,15.0,1981-10-16,1983-11-02,68.0,70.0,66.0,68.0,58.0,48.0,48.0,58.0,0.0,0.0,8.0,0.0
2018-04-21,UFC Fight Night: Barboza vs. Lee,Justin Willis vs. Chase Sherman,3 Rnd (5-5-5),Heavyweight Bout,Southpaw,Orthodox,Justin Willis,Chase Sherman,A,Decision - Unanimous,ce1e867808ef5fce,01b352b6a9074d5c,http://ufcstats.com/fighter-details/ce1e867808ef5fce,http://ufcstats.com/fighter-details/01b352b6a9074d5c,15.0,1987-07-19,1989-11-16,78.0,78.0,73.0,76.0,76.0,69.0,69.0,76.0,1.0,0.0,2.0,0.0
2018-04-21,UFC Fight Night: Barboza vs. Lee,David Branch vs. Thiago Santos,3 Rnd (5-5-5),Middleweight Bout,Orthodox,Orthodox,David Branch,Thiago Santos,A,KO/TKO,d2c55d1d2e67773b,dea070ed4a2a8281,http://ufcstats.com/fighter-details/d2c55d1d2e67773b,http://ufcstats.com/fighter-details/dea070ed4a2a8281,2.5,1981-09-26,1984-01-07,78.0,76.0,73.0,74.0,5.0,14.0,14.0,5.0,0.0,0.0,1.0,0.0
2018-04-21,UFC Fight Night: Barboza vs. Lee,Aljamain Sterling vs. Brett Johns,3 Rnd (5-5-5),Bantamweight Bout,Orthodox,Orthodox,Aljamain Sterling,Brett Johns,A,Decision - Unanimous,cb696ebfb6598724,ec52462a1b41f714,http://ufcstats.com/fighter-details/cb696ebfb6598724,http://ufcstats.com/fighter-details/ec52462a1b41f714,15.0,1989-07-31,1992-02-21,71.0,71.0,67.0,67.0,89.0,27.0,27.0,89.0,3.0,1.0,9.0,5.0
2018-04-21,UFC Fight Night: Barboza vs. Lee,Jim Miller vs. Dan Hooker,3 Rnd (5-5-5),Lightweight Bout,Southpaw,Switch,Jim Miller,Dan Hooker,B,KO/TKO,d1941565abf50b16,193b9d1858bc4df3,http://ufcstats.com/fighter-details/d1941565abf50b16,http://ufcstats.com/fighter-details/193b9d1858bc4df3,3.0,1983-08-30,1990-02-13,71.0,75.0,68.0,72.0,10.0,24.0,24.0,10.0,1.0,0.0,2.0,0.0
2018-04-21,UFC Fight Night: Barboza vs. Lee,Ryan LaFlare vs. Alex Garcia,3 Rnd (5-5-5),Welterweight Bout,Southpaw,Orthodox,Ryan LaFlare,Alex Garcia,A,Decision - Unanimous,4c7781da8c6cae93,a2b12c3f3d60ff69,http://ufcstats.com/fighter-details/4c7781da8c6cae93,http://ufcstats.com/fighter-details/a2b12c3f3d60ff69,15.0,1983-10-01,1987-07-14,74.0,72.0,73.0,69.0,24.0,11.0,11.0,24.0,1.0,5.0,6.0,7.0
2018-04-21,UFC Fight Night: Barboza vs. Lee,Merab Dvalishvili vs. Ricky Simon,3 Rnd (5-5-5),Bantamweight Bout,Orthodox,Orthodox,Merab Dvalishvili,Ricky Simon,B,Submission,c03520b5c88ed6b4,5987b2458f4b5290,http://ufcstats.com/fighter-details/c03520b5c88ed6b4,http://ufcstats.com/fighter-details/5987b2458f4b5290,15.0,1991-01-10,1992-08-31,68.0,69.0,66.0,66.0,61.0,34.0,34.0,61.0,6.0,2.0,22.0,7.0
2018-04-21,UFC Fight Night: Barboza vs. Lee,Siyar Bahadurzada vs. Luan Chagas,3 Rnd (5-5-5),Welterweight Bout,Orthodox,Orthodox,Siyar Bahadurzada,Luan Chagas,A,KO/TKO,aec185309b4843d0,9ccf8371fd80d45d,http://ufcstats.com/fighter-details/aec185309b4843d0,http://ufcstats.com/fighter-details/9ccf8371fd80d45d,7.666666666666667,1984-04-17,1993-06-17,73.0,75.0,71.0,72.0,33.0,11.0,11.0,33.0,1.0,0.0,1.0,1.0
2018-04-21,UFC Fight Night: Barboza vs. Lee,Corey Anderson vs. Patrick Cummins,3 Rnd (5-5-5),Light Heavyweight Bout,Orthodox,Orthodox,Corey Anderson,Patrick Cummins,A,Decision - Unanimous,5e4eec08896c9423,e51e5cb722bd47a8,http://ufcstats.com/fighter-details/5e4eec08896c9423,http://ufcstats.com/fighter-details/e51e5cb722bd47a8,15.0,1989-09-22,1980-11-16,79.0,76.0,75.0,74.0,64.0,31.0,31.0,64.0,12.0,0.0,13.0,1.0
2018-04-21,UFC Fight Night: Barboza vs. Lee,Anthony Rocco Martin vs. Keita Nakamura,3 Rnd (5-5-5),Welterweight Bout,Orthodox,Southpaw,Anthony Rocco Martin,Keita Nakamura,A,Decision - Unanimous,5331b25a60417ffb,65ddc8a9ac4e8531,http://ufcstats.com/fighter-details/5331b25a60417ffb,http://ufcstats.com/fighter-details/65ddc8a9ac4e8531,15.0,1989-12-11,1984-05-22,73.0,73.0,72.0,71.0,56.0,24.0,24.0,56.0,0.0,2.0,0.0,5.0
2018-05-12,UFC 224: Nunes vs. Pennington,Amanda Nunes vs. Raquel Pennington,5 Rnd (5-5-5-5-5),UFC Women's Bantamweight Title Bout,Orthodox,Orthodox,Amanda Nunes,Raquel Pennington,A,KO/TKO,80fa8218c99f9c58,fc169c387b4b465d,http://ufcstats.com/fighter-details/80fa8218c99f9c58,http://ufcstats.com/fighter-details/fc169c387b4b465d,22.6,1988-05-30,1988-09-05,69.0,67.0,68.0,67.0,124.0,64.0,64.0,124.0,3.0,1.0,4.0,8.0
2018-05-12,UFC 224: Nunes vs. Pennington,Jacare Souza vs. Kelvin Gastelum,3 Rnd (5-5-5),Middleweight Bout,Orthodox,Southpaw,Jacare Souza,Kelvin Gastelum,B,Decision - Split,7a703c565ccaa18f,8c0580d4fff106c1,http://ufcstats.com/fighter-details/7a703c565ccaa18f,http://ufcstats.com/fighter-details/8c0580d4fff106c1,15.0,1979-12-07,1991-10-24,72.0,71.0,73.0,69.0,64.0,53.0,53.0,64.0,1.0,0.0,9.0,0.0
2018-05-12,UFC 224: Nunes vs. Pennington,Mackenzie Dern vs. Amanda Cooper,3 Rnd (5-5-5),Women's Strawweight Bout,Orthodox,Switch,Mackenzie Dern,Amanda Cooper,A,Submission,7447e9f28508106a,d4a31850a7457f1b,http://ufcstats.com/fighter-details/7447e9f28508106a,http://ufcstats.com/fighter-details/d4a31850a7457f1b,2.45,1993-03-24,1991-10-22,63.0,64.0,64.0,63.0,15.0,6.0,6.0,15.0,0.0,0.0,0.0,0.0
2018-05-12,UFC 224: Nunes vs. Pennington,John Lineker vs. Brian Kelleher,3 Rnd (5-5-5),Bantamweight Bout,Orthodox,Switch,John Lineker,Brian Kelleher,A,KO/TKO,c268b2cfebccf652,7be14eaed4c74856,http://ufcstats.com/fighter-details/c268b2cfebccf652,http://ufcstats.com/fighter-details/7be14eaed4c74856,13.716666666666667,1990-06-12,1986-08-19,67.0,66.0,63.0,66.0,102.0,50.0,50.0,102.0,0.0,1.0,0.0,6.0
2018-05-12,UFC 224: Nunes vs. Pennington,Vitor Belfort vs. Lyoto Machida,3 Rnd (5-5-5),Middleweight Bout,Southpaw,Southpaw,Vitor Belfort,Lyoto Machida,B,KO/TKO,0ee783aa00e468f0,f7a7f7118d4b01b6,http://ufcstats.com/fighter-details/0ee783aa00e468f0,http://ufcstats.com/fighter-details/f7a7f7118d4b01b6,6.0,1977-04-01,1978-05-30,74.0,74.0,72.0,73.0,2.0,11.0,11.0,2.0,0.0,0.0,0.0,0.0
2018-05-12,UFC 224: Nunes vs. Pennington,Cezar Ferreira vs. Karl Roberson,3 Rnd (5-5-5),Middleweight Bout,Southpaw,Southpaw,Cezar Ferreira,Karl Roberson,A,Submission,dbc17725b887860a,37d5b176d438d2a5,http://ufcstats.com/fighter-details/dbc17725b887860a,http://ufcstats.com/fighter-details/37d5b176d438d2a5,4.75,1985-02-15,1990-10-04,78.0,74.0,73.0,73.0,5.0,4.0,4.0,5.0,2.0,0.0,3.0,0.0
2018-05-12,UFC 224: Nunes vs. Pennington,Aleksei Oleinik vs. Junior Albini,3 Rnd (5-5-5),Heavyweight Bout,Orthodox,Orthodox,Aleksei Oleinik,Junior Albini,A,Submission,98c23cb6da5b3352,c482c8605455a213,http://ufcstats.com/fighter-details/98c23cb6da5b3352,http://ufcstats.com/fighter-details/c482c8605455a213,1.75,1977-06-20,1991-03-15,80.0,74.0,74.0,75.0,10.0,10.0,10.0,10.0,0.0,1.0,3.0,1.0
2018-05-12,UFC 224: Nunes vs. Pennington,Davi Ramos vs. Nick Hein,3 Rnd (5-5-5),Lightweight Bout,Orthodox,Southpaw,Davi Ramos,Nick Hein,A,Submission,0052de90691d4a93,2816ced060a21be3,http://ufcstats.com/fighter-details/0052de90691d4a93,http://ufcstats.com/fighter-details/2816ced060a21be3,4.25,1986-11-05,1984-04-24,70.0,66.0,66.0,66.0,6.0,1.0,1.0,6.0,1.0,0.0,1.0,0.0
2018-05-12,UFC 224: Nunes vs. Pennington,Elizeu Zaleski dos Santos vs. Sean Strickland,3 Rnd (5-5-5),Welterweight Bout,Orthodox,Orthodox,Elizeu Zaleski dos Santos,Sean Strickland,A,KO/TKO,8adcbd525fab8d9b,0d8011111be000b2,http://ufcstats.com/fighter-details/8adcbd525fab8d9b,http://ufcstats.com/fighter-details/0d8011111be000b2,3.6666666666666665,1986-12-11,1991-02-27,73.0,76.0,71.0,73.0,15.0,14.0,14.0,15.0,0.0,0.0,1.0,0.0
2018-05-12,UFC 224: Nunes vs. Pennington,Warlley Alves vs. Sultan Aliev,3 Rnd (5-5-5),Welterweight Bout,Orthodox,Orthodox,Warlley Alves,Sultan Aliev,A,TKO - Doctor's Stoppage,d317a5e2b3f88c5f,e70de1859b7ee78e,http://ufcstats.com/fighter-details/d317a5e2b3f88c5f,http://ufcstats.com/fighter-details/e70de1859b7ee78e,10.0,1991-01-04,1984-09-17,72.0,74.0,71.0,71.0,29.0,12.0,12.0,29.0,0.0,1.0,1.0,3.0
2018-05-12,UFC 224: Nunes vs. Pennington,Thales Leites vs. Jack Hermansson,3 Rnd (5-5-5),Middleweight Bout,Orthodox,Orthodox,Thales Leites,Jack Hermansson,B,KO/TKO,cfb65863d5099327,0a1942069c9ad6b6,http://ufcstats.com/fighter-details/cfb65863d5099327,http://ufcstats.com/fighter-details/0a1942069c9ad6b6,12.166666666666666,1981-09-06,1988-06-10,78.0,77.0,73.0,73.0,11.0,35.0,35.0,11.0,3.0,3.0,9.0,3.0
2018-05-12,UFC 224: Nunes vs. Pennington,Alberto Mina vs. Ramazan Emeev,3 Rnd (5-5-5),Welterweight Bout,Orthodox,Southpaw,Alberto Mina,Ramazan Emeev,B,Decision - Unanimous,4b1d46a1b5c0fd11,abd5fb12437eda21,http://ufcstats.com/fighter-details/4b1d46a1b5c0fd11,http://ufcstats.com/fighter-details/abd5fb12437eda21,15.0,1982-05-02,1987-05-23,77.0,76.0,72.0,70.0,12.0,39.0,39.0,12.0,1.0,3.0,5.0,6.0
2018-05-12,UFC 224: Nunes vs. Pennington,Markus Perez vs. James Bochnovic,3 Rnd (5-5-5),Middleweight Bout,Orthodox,Orthodox,Markus Perez,James Bochnovic,A,Submission,2ac4628c08ec5125,984d15d5dc7bfcf9,http://ufcstats.com/fighter-details/2ac4628c08ec5125,http://ufcstats.com/fighter-details/984d15d5dc7bfcf9,4.466666666666667,1988-06-22,1989-02-13,73.0,81.0,73.0,76.0,4.0,3.0,3.0,4.0,1.0,0.0,1.0,1.0
2018-05-19,UFC Fight Night: Maia vs. Usman,Demian Maia vs. Kamaru Usman,5 Rnd (5-5-5-5-5),Welterweight Bout,Southpaw,Switch,Demian Maia,Kamaru Usman,B,Decision - Unanimous,427b5953ac8e3a27,f1b2aa7853d1ed6e,http://ufcstats.com/fighter-details/427b5953ac8e3a27,http://ufcstats.com/fighter-details/f1b2aa7853d1ed6e,25.0,1977-11-06,1987-05-11,72.0,76.0,73.0,72.0,27.0,66.0,66.0,27.0,0.0,0.0,15.0,0.0
2018-05-19,UFC Fight Night: Maia vs. Usman,Alexa Grasso vs. Tatiana Suarez,3 Rnd (5-5-5),Women's Strawweight Bout,Orthodox,Southpaw,Alexa Grasso,Tatiana Suarez,B,Submission,e8b731feff72294b,b08012bbe542592a,http://ufcstats.com/fighter-details/e8b731feff72294b,http://ufcstats.com/fighter-details/b08012bbe542592a,2.7333333333333334,1993-08-09,1990-12-19,66.0,66.0,65.0,65.0,6.0,2.0,2.0,6.0,0.0,2.0,0.0,3.0
2018-05-19,UFC Fight Night: Maia vs. Usman,Jared Cannonier vs. Dominick Reyes,3 Rnd (5-5-5),Light Heavyweight Bout,Switch,Southpaw,Jared Cannonier,Dominick Reyes,B,KO/TKO,13a0275fa13c4d26,2e19380f34871c6a,http://ufcstats.com/fighter-details/13a0275fa13c4d26,http://ufcstats.com/fighter-details/2e19380f34871c6a,2.9166666666666665,1984-03-16,1989-12-26,77.0,77.0,71.0,76.0,6.0,20.0,20.0,6.0,0.0,0.0,0.0,1.0
2018-05-19,UFC Fight Night: Maia vs. Usman,Diego Rivas vs. Guido Cannetti,3 Rnd (5-5-5),Bantamweight Bout,Orthodox,Southpaw,Diego Rivas,Guido Cannetti,B,Decision - Unanimous,09f579be4520394a,d05412b513b19621,http://ufcstats.com/fighter-details/09f579be4520394a,http://ufcstats.com/fighter-details/d05412b513b19621,15.0,1991-11-11,1979-12-19,69.0,68.0,68.0,66.0,22.0,25.0,25.0,22.0,2.0,1.0,5.0,3.0
2018-05-19,UFC Fight Night: Maia vs. Usman,Veronica Hardy vs. Andrea Lee,3 Rnd (5-5-5),Women's Flyweight Bout,Southpaw,Orthodox,Veronica Hardy,Andrea Lee,B,Decision - Unanimous,4798e823ada58fe9,05fa626cb33d15b8,http://ufcstats.com/fighter-details/4798e823ada58fe9,http://ufcstats.com/fighter-details/05fa626cb33d15b8,15.0,1995-10-30,1989-02-11,64.0,69.0,64.0,66.0,24.0,56.0,56.0,24.0,1.0,3.0,1.0,5.0
2018-05-19,UFC Fight Night: Maia vs. Usman,Vicente Luque vs. Chad Laprise,3 Rnd (5-5-5),Welterweight Bout,Orthodox,Orthodox,Vicente Luque,Chad Laprise,A,KO/TKO,6d4b63c767106d3a,c03a5022f8439f2a,http://ufcstats.com/fighter-details/6d4b63c767106d3a,http://ufcstats.com/fighter-details/c03a5022f8439f2a,4.266666666666667,1991-11-27,1986-07-23,75.0,71.0,71.0,70.0,14.0,13.0,13.0,14.0,0.0,0.0,0.0,1.0
